"ID","volume","SurfTerr","Perc10","Perc15","Perc20","Perc25","Perc30","Perc35","Perc40","Perc45","Perc50","Perc55","Perc60","Perc65","Perc70","Perc75","Perc80","Perc85","Perc90_","Perc95","Cum1","Cum2","Cum3","Cum4","Cum5","Cum6","Cum7","Cum8","Cum9","Hsd","Hskew","Hkurt","Hentropy","Hmean"
188,49.3125421968004,11.7067464266774,2.95,3.47,3.93,4.36,4.81,5.27,5.74,6.26,6.64,6.99,7.37,7.73,8.07,8.38,8.8,9.17,9.7,10.4175,0,10.2383654937571,25.6526674233825,42.1566401816118,60.4086265607264,81.2258796821793,94.6878547105562,99.0011350737798,99.6140749148695,2.52201404556216,0.0920796628065086,2.26565224635322,0.834344254097471,6.48884248751702
189,443.524092094105,43.9268192539752,7.02,9.5125,11.86,13.5375,14.69,15.72,16.56,17.48,18.18,19.0625,19.96,21.0375,22.01,23.31,24.38,25.3375,26.47,27.69,2.05461638491547,8.76462938881664,15.5873428695275,23.5197225834417,38.8209796272215,58.2748157780668,73.1166016471608,88.6519289120069,98.8383181621153,6.8689642323395,-0.373422170164638,2.37465499454346,0.930676215566113,17.7490291262136
190,196.422256456972,20.0700721817271,8.18,10.252,11.496,12.8,14.21,15.48,16.41,17.19,17.98,18.69,19.37,20.122,20.7,21.24,21.694,22.26,22.94,23.83,0.838301043219076,4.93666169895678,10.1900149031297,18.2935916542474,28.2414307004471,40.3874813710879,59.0909090909091,82.5447093889717,97.8017883755589,5.61579224222433,-0.678083846988144,2.61980339468662,0.903991477471498,16.7376252560998
191,425.501538418541,33.8168279238293,10.56,12.7025,14.26,15.8175,17.045,18.06,19.17,19.99,20.615,21.3825,22.13,22.74,23.55,24.3,24.92,25.99,26.87,28.22,0.697020798201237,3.29398538504778,7.88083192804947,14.4800449690838,24.0809443507589,37.8527262507026,57.6840921866217,80.1798763350197,94.4800449690837,6.18204191490576,-0.629870025185639,2.80353957771379,0.911119429716775,19.627003147482
192,53.3157897632635,7.68131307283423,5.41,6.74,8.042,9.465,10.522,11.719,12.778,13.7215,14.475,15.2085,15.992,16.64,17.2,17.84,18.6,19.2095,20.013,21.243,2.62453133369041,10.4445634708088,20.6213176218532,31.9228709159079,44.8848419925013,63.7921799678629,84.9491162292448,97.214783074451,99.3572576325656,5.45290147963443,-0.326829533588001,2.2066404684591,0.905071871328268,13.5794325481799
193,207.327459802126,28.5915207382172,8.36,9.5,10.224,10.84,11.37,11.85,12.26,12.67,13.03,13.35,13.68,14.03,14.36,14.7,15.1,15.55,16.083,16.7965,0,1.60757858475671,3.76058561791302,8.29625376776231,17.6833644323238,35.6250897086264,62.7099181857327,88.2445815989666,98.5359552174537,3.08460917784211,-0.783588752427555,3.65604362164299,0.829314609983699,12.5558295063146
194,290.388657955214,25.7350279043114,11.442,13.29,14.75,16.05,16.786,17.622,18.5,19.37,20.4,21.49,23.29,24.47,25.73,26.86,28.18,29.35,30.298,31.458,0.752508361204013,2.46655518394649,7.23244147157191,16.7224080267559,32.6923076923077,51.2123745819398,63.1688963210702,77.4665551839465,92.6839464882943,7.07726794929609,-0.18075204684162,2.2592946965381,0.924800324162519,20.852030923527
195,333.873060304966,36.1611137052233,8.881,11.11,12.85,14.25,15.38,16.49,17.4,18.26,19.205,20.08,20.94,21.8365,22.68,23.53,24.358,25.15,26.079,27.53,1.90023752969121,6.58296572785884,11.5258454925913,19.941183124081,32.8922067639407,50.2544960977265,68.8383667005995,88.1122045017532,97.5907702748558,6.56146615916561,-0.510382478367968,2.62428389840036,0.921593205894556,18.3856288170097
196,338.861242682284,45.0261171475613,7.154,8.46,9.51,10.49,11.31,11.91,12.47,12.96,13.62,14.15,14.66,15.09,15.538,16.05,16.65,17.23,17.866,18.74,0.408261287223823,4.10662824207493,10.3025936599424,21.0374639769452,37.1517771373679,59.0537944284342,83.3813640730067,97.478386167147,99.8078770413064,4.06920826696351,-0.497924145091152,2.71892621778148,0.860392583314842,13.0372917166867
197,465.527012567483,35.9256542971999,5.48,6.745,8.04,9.37,10.51,11.695,12.84,13.9,15.06,16.355,17.35,18.63,20.82,23.605,25.97,27.77,29.3,31.245,3.85507246376812,16.4927536231884,30.8405797101449,47.1304347826087,62.3768115942029,71.1014492753623,78,87.8550724637681,96.8985507246377,8.66366225638975,0.339941858537649,2.02219564977164,0.956802840240859,16.3382179078528
198,589.299341220723,44.0412016835421,13.714,16.3655,18.56,20.34,22.19,23.93,25.42,26.62,27.74,28.5635,29.452,30.14,31.049,32.1275,32.946,34.0845,35.08,36.6415,1.62861712956231,4.58048567689399,7.91042605787407,15.6754398720372,26.4650283553875,38.5197033590228,58.0485676893994,81.3145266831467,97.3971208375745,8.36031664066666,-0.768652185876524,2.98898219745429,0.913394608229543,25.7473451584763
199,269.285630488721,31.6869082376053,6.37,7.92,9.06,9.99,10.851,11.66,12.26,12.7665,13.3,13.8035,14.42,14.94,15.51,16.08,16.676,17.23,17.95,19.11,0.394568875478705,5.32667981896252,11.3844725542532,20.6104212602994,33.7008239526517,54.8218637576883,75.1305558779157,92.0854125565742,98.6074039688987,4.32346835313745,-0.424270359770455,2.58385874186146,0.90239041554028,12.8165328382455
200,1083.67067077638,72.3605782098907,10.435,14.2975,17.67,20.8375,23.005,24.4625,25.45,26.21,26.89,27.42,27.97,28.48,28.95,29.46,29.99,30.53,31.17,32.16,1.3048128342246,4.96256684491979,10.6310160427807,15.0160427807487,20.5989304812834,26.0534759358289,37.7967914438503,66.6096256684492,95.2513368983957,7.70280869157727,-1.18676364540965,3.39960313533958,0.872607512606451,24.064621471343
201,162.915851175134,25.3335430312558,6.53,7.87,8.99,9.96,10.76,11.51,12.156,12.65,13.14,13.64,14.124,14.58,15.04,15.48,15.942,16.47,17.131,18.26,0.515630035449565,5.01665055322806,11.4083145343216,20.9796970673542,35.148780749812,57.0523149640133,81.8240412504028,95.5849178214631,99.3017509936621,4.05351323692251,-0.506100795445266,2.73177617846268,0.868530018435641,12.5160719656284
202,369.74591712312,50.4529294262396,4.886,6.689,8.278,10.315,11.879,13.4205,14.538,15.35,16.145,16.8,17.36,17.79,18.38,19.12,19.824,20.5555,21.427,22.5025,1.87249219794918,10.2541239411502,17.7886758805172,24.5207311636202,32.5011145786893,43.5131520285332,63.4864021399911,82.657155595185,95.9429335711101,5.9438808707816,-0.555568590735198,2.23759246850035,0.926908289593376,14.582504456328
203,393.652179996979,47.7227288525628,10.23,11.7045,12.78,13.53,14.17,14.7,15.19,15.62,16.07,16.48,16.87,17.25,17.66,18.08,18.56,19.0855,19.827,20.75,0.391868723977468,1.91036002939015,3.74724467303453,7.95983345579231,15.4298310066128,30.2718589272594,56.0617193240264,83.5415135929464,97.2079353416605,3.8249308436224,-0.908070150541918,3.98779806912024,0.843010080781286,15.471611165524
204,188.506700684544,27.2497958197911,3.55,4.34,5.02,5.73,6.38,6.99,7.61,8.24,8.91,9.5,10.09,10.78,11.55,12.46,14.208,16.628,19.05,22.396,5.46519193233572,24.4795055302537,46.9583604424203,68.4938191281718,79.8308392973325,85.8002602472349,91.1841249186727,95.3318152244632,98.7312947299935,5.78337584459944,0.970126272300734,3.36434528637787,0.884168530325451,10.0082566270938
